ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH,DATE
93954,5,2023,Elec- Residential,N,109,62385,572,2023-05-01
93954,5,2023,Elec- Residential,N,109,62385,572,2023-05-01
93954,6,2023,Elec- Residential,N,108,57069,528,2023-06-01
93954,6,2023,Elec- Residential,N,108,57069,528,2023-06-01
93954,7,2023,Elec- Residential,N,107,66766,624,2023-07-01
93954,8,2023,Elec- Residential,N,106,67231,634,2023-08-01
93954,9,2023,Elec- Residential,N,107,58644,548,2023-09-01
93954,10,2023,Elec- Residential,N,107,61167,572,2023-10-01
93954,11,2023,Elec- Residential,N,105,66891,637,2023-11-01
93954,12,2023,Elec- Residential,N,106,81209,766,2023-12-01
93954,1,2024,Elec- Residential,N,106,82241,776,2024-01-01
93954,2,2024,Elec- Residential,N,106,71703,676,2024-02-01
93954,3,2024,Elec- Residential,N,105,68688,654,2024-03-01
93954,4,2024,Elec- Residential,N,107,64142,599,2024-04-01
93954,4,2024,Elec- Residential,N,107,64142,599,2024-04-01
93954,5,2024,Elec- Residential,N,107,61059,571,2024-05-01
93954,5,2024,Elec- Residential,N,107,61059,571,2024-05-01
93954,6,2024,Elec- Residential,N,106,61838,583,2024-06-01
93954,6,2024,Elec- Residential,N,106,61838,583,2024-06-01
93954,7,2024,Elec- Residential,N,107,71894,672,2024-07-01
93954,8,2024,Elec- Residential,N,108,68325,633,2024-08-01
93954,9,2024,Elec- Residential,N,108,62743,581,2024-09-01
93954,10,2024,Elec- Residential,N,107,63984,598,2024-10-01
93954,11,2024,Elec- Residential,N,107,74875,700,2024-11-01
93954,12,2024,Elec- Residential,N,107,76414,714,2024-12-01
93954,1,2025,Elec- Residential,N,106,82591,779,2025-01-01
93954,2,2025,Elec- Residential,N,106,65601,619,2025-02-01
93954,3,2025,Elec- Residential,N,106,66549,628,2025-03-01
93954,4,2025,Elec- Residential,N,108,58563,542,2025-04-01
93954,5,2025,Elec- Residential,N,109,59164,543,2025-05-01
93954,6,2025,Elec- Residential,N,108,53645,497,2025-06-01
93954,7,2025,Elec- Residential,N,107,57821,540,2025-07-01
93954,8,2025,Elec- Residential,N,107,61832,578,2025-08-01
93954,9,2025,Elec- Residential,N,107,57953,542,2025-09-01
93954,10,2025,Elec- Residential,N,106,53937,509,2025-10-01
93954,11,2025,Elec- Residential,N,105,58741,559,2025-11-01
93954,12,2025,Elec- Residential,N,107,71421,667,2025-12-01
93954,1,2026,Elec- Residential,N,105,71109,677,2026-01-01
93954,2,2026,Elec- Residential,N,109,60679,557,2026-02-01
93954,3,2026,Elec- Residential,N,108,55991,518,2026-03-01
93955,1,2020,Elec- Residential,N,8999,3919804,436,2020-01-01
93955,2,2020,Elec- Residential,N,8986,3314014,369,2020-02-01
93955,3,2020,Elec- Residential,N,8978,3498367,390,2020-03-01
93955,4,2020,Elec- Residential,N,8962,3197468,357,2020-04-01
93955,5,2020,Elec- Residential,N,8951,2825262,316,2020-05-01
93955,6,2020,Elec- Residential,N,8956,2624638,293,2020-06-01
93955,7,2020,Elec- Residential,N,8962,2792377,312,2020-07-01
93955,8,2020,Elec- Residential,N,8969,3021413,337,2020-08-01
93955,9,2020,Elec- Residential,N,8964,3040484,339,2020-09-01
93955,10,2020,Elec- Residential,N,8986,3209007,357,2020-10-01
93955,11,2020,Elec- Residential,N,9012,3752483,416,2020-11-01
93955,12,2020,Elec- Residential,N,9028,4473053,495,2020-12-01
93955,1,2021,Elec- Residential,N,9028,4207896,466,2021-01-01
93955,2,2021,Elec- Residential,N,9044,3454099,382,2021-02-01
93955,3,2021,Elec- Residential,N,9047,3591670,397,2021-03-01
93955,4,2021,Elec- Residential,N,9059,3469693,383,2021-04-01
93955,5,2021,Elec- Residential,N,9055,3359977,371,2021-05-01
93955,6,2021,Elec- Residential,N,9057,3036427,335,2021-06-01
93955,7,2021,Elec- Residential,N,9055,3136168,346,2021-07-01
93955,8,2021,Elec- Residential,N,9051,3161456,349,2021-08-01
93955,9,2021,Elec- Residential,N,9053,3063982,338,2021-09-01
93955,10,2021,Elec- Residential,N,9054,3312870,366,2021-10-01
93955,11,2021,Elec- Residential,N,9037,3449945,382,2021-11-01
93955,12,2021,Elec- Residential,N,9039,4412214,488,2021-12-01
93955,1,2022,Elec- Residential,N,9049,4039774,446,2022-01-01
93955,2,2022,Elec- Residential,N,9052,3477068,384,2022-02-01
93955,3,2022,Elec- Residential,N,9043,3586072,397,2022-03-01
93955,4,2022,Elec- Residential,N,9030,3208953,355,2022-04-01
93955,5,2022,Elec- Residential,N,9041,3163436,350,2022-05-01
93955,6,2022,Elec- Residential,N,9025,2929796,325,2022-06-01
93955,7,2022,Elec- Residential,N,9010,3052843,339,2022-07-01
93955,8,2022,Elec- Residential,N,9021,3083298,342,2022-08-01
93955,9,2022,Elec- Residential,N,9026,3040913,337,2022-09-01
93955,10,2022,Elec- Residential,N,9021,3308956,367,2022-10-01
93955,11,2022,Elec- Residential,N,9019,3852103,427,2022-11-01
93955,12,2022,Elec- Residential,N,9036,4481134,496,2022-12-01
93955,1,2023,Elec- Residential,N,9039,4291636,475,2023-01-01
93955,2,2023,Elec- Residential,N,9036,3948316,437,2023-02-01
93955,3,2023,Elec- Residential,N,9040,3991805,442,2023-03-01
93955,4,2023,Elec- Residential,N,9038,3390819,375,2023-04-01
93955,4,2023,Elec- Residential,N,9038,3390819,375,2023-04-01
93955,5,2023,Elec- Residential,N,9045,3277732,362,2023-05-01
93955,5,2023,Elec- Residential,N,9045,3277732,362,2023-05-01
93955,6,2023,Elec- Residential,N,9029,3052610,338,2023-06-01
93955,6,2023,Elec- Residential,N,9029,3052610,338,2023-06-01
93955,7,2023,Elec- Residential,N,9037,3115756,345,2023-07-01
93955,8,2023,Elec- Residential,N,9059,3173666,350,2023-08-01
93955,9,2023,Elec- Residential,N,9048,3115402,344,2023-09-01
93955,10,2023,Elec- Residential,N,9070,3321334,366,2023-10-01
93955,11,2023,Elec- Residential,N,9076,3582791,395,2023-11-01
93955,12,2023,Elec- Residential,N,9069,4199095,463,2023-12-01
93955,1,2024,Elec- Residential,N,9075,4151204,457,2024-01-01
93955,2,2024,Elec- Residential,N,9082,3686979,406,2024-02-01
93955,3,2024,Elec- Residential,N,9083,3597834,396,2024-03-01
93955,4,2024,Elec- Residential,N,9100,3334143,366,2024-04-01
93955,4,2024,Elec- Residential,N,9100,3334143,366,2024-04-01
93955,5,2024,Elec- Residential,N,9100,3269547,359,2024-05-01
93955,5,2024,Elec- Residential,N,9100,3269547,359,2024-05-01
93955,6,2024,Elec- Residential,N,9107,3081338,338,2024-06-01
93955,6,2024,Elec- Residential,N,9107,3081338,338,2024-06-01
93955,7,2024,Elec- Residential,N,9122,3161542,347,2024-07-01
93955,8,2024,Elec- Residential,N,9103,3187849,350,2024-08-01
93955,9,2024,Elec- Residential,N,9108,3141988,345,2024-09-01
93955,10,2024,Elec- Residential,N,9134,3367952,369,2024-10-01
93955,11,2024,Elec- Residential,N,9145,3825402,418,2024-11-01
93955,12,2024,Elec- Residential,N,9155,4203057,459,2024-12-01
93955,1,2025,Elec- Residential,N,9161,4345090,474,2025-01-01
93955,2,2025,Elec- Residential,N,9163,3625822,396,2025-02-01
93955,3,2025,Elec- Residential,N,9197,3765084,409,2025-03-01
93955,4,2025,Elec- Residential,N,9219,3371383,366,2025-04-01
93955,5,2025,Elec- Residential,N,9229,3260117,353,2025-05-01
93955,6,2025,Elec- Residential,N,9236,3106715,336,2025-06-01
93955,7,2025,Elec- Residential,N,9240,3186715,345,2025-07-01
93955,8,2025,Elec- Residential,N,9271,3209682,346,2025-08-01
93955,9,2025,Elec- Residential,N,9253,3212816,347,2025-09-01
93955,10,2025,Elec- Residential,N,9253,3385676,366,2025-10-01
93955,11,2025,Elec- Residential,N,9262,3719874,402,2025-11-01
93955,12,2025,Elec- Residential,N,9249,4147646,448,2025-12-01
93955,1,2026,Elec- Residential,N,9266,4050013,437,2026-01-01
93955,2,2026,Elec- Residential,N,9263,3514713,379,2026-02-01
93955,3,2026,Elec- Residential,N,9259,3371670,364,2026-03-01
93960,1,2020,Elec- Residential,N,4658,2151321,462,2020-01-01
93960,2,2020,Elec- Residential,N,4671,1773320,380,2020-02-01
93960,3,2020,Elec- Residential,N,4674,1874393,401,2020-03-01
93960,4,2020,Elec- Residential,N,4684,1683090,359,2020-04-01
93960,5,2020,Elec- Residential,N,4684,1627707,348,2020-05-01
93960,6,2020,Elec- Residential,N,4688,1577510,336,2020-06-01
93960,7,2020,Elec- Residential,N,4695,1635770,348,2020-07-01
93960,8,2020,Elec- Residential,N,4706,1880542,400,2020-08-01
93960,9,2020,Elec- Residential,N,4712,1843562,391,2020-09-01
93960,10,2020,Elec- Residential,N,4719,1892875,401,2020-10-01
93960,11,2020,Elec- Residential,N,4721,2026346,429,2020-11-01
93960,12,2020,Elec- Residential,N,4715,2474529,525,2020-12-01
93960,1,2021,Elec- Residential,N,4714,2291831,486,2021-01-01
93960,2,2021,Elec- Residential,N,4715,1848023,392,2021-02-01
93960,3,2021,Elec- Residential,N,4714,1900093,403,2021-03-01
93960,4,2021,Elec- Residential,N,4724,1855008,393,2021-04-01
93960,5,2021,Elec- Residential,N,4726,1849603,391,2021-05-01
93960,6,2021,Elec- Residential,N,4725,1828555,387,2021-06-01
93960,7,2021,Elec- Residential,N,4736,1863400,393,2021-07-01
93960,8,2021,Elec- Residential,N,4737,1912210,404,2021-08-01
93960,9,2021,Elec- Residential,N,4736,1853125,391,2021-09-01
93960,10,2021,Elec- Residential,N,4745,1907845,402,2021-10-01
93960,11,2021,Elec- Residential,N,4743,1926877,406,2021-11-01
93960,12,2021,Elec- Residential,N,4747,2511679,529,2021-12-01
93960,1,2022,Elec- Residential,N,4750,2274244,479,2022-01-01
93960,2,2022,Elec- Residential,N,4751,1932327,407,2022-02-01
93960,3,2022,Elec- Residential,N,4757,1967755,414,2022-03-01
93960,4,2022,Elec- Residential,N,4761,1797289,378,2022-04-01
93960,5,2022,Elec- Residential,N,4770,1801934,378,2022-05-01
93960,6,2022,Elec- Residential,N,4763,1857262,390,2022-06-01
93960,7,2022,Elec- Residential,N,4771,1870774,392,2022-07-01
93960,8,2022,Elec- Residential,N,4770,1914742,401,2022-08-01
93960,9,2022,Elec- Residential,N,4764,1948315,409,2022-09-01
93960,10,2022,Elec- Residential,N,4769,1872505,393,2022-10-01
93960,11,2022,Elec- Residential,N,4770,2137602,448,2022-11-01
93960,12,2022,Elec- Residential,N,4780,2549528,533,2022-12-01
93960,1,2023,Elec- Residential,N,4785,2414399,505,2023-01-01
93960,2,2023,Elec- Residential,N,4797,2164508,451,2023-02-01
93960,3,2023,Elec- Residential,N,4804,2186288,455,2023-03-01
93960,4,2023,Elec- Residential,N,4812,1823653,379,2023-04-01
93960,4,2023,Elec- Residential,N,4812,1823653,379,2023-04-01
93960,5,2023,Elec- Residential,N,4821,1795146,372,2023-05-01
93960,5,2023,Elec- Residential,N,4821,1795146,372,2023-05-01
93960,6,2023,Elec- Residential,N,4821,1702788,353,2023-06-01
93960,6,2023,Elec- Residential,N,4821,1702788,353,2023-06-01
93960,7,2023,Elec- Residential,N,4828,1869580,387,2023-07-01
93960,8,2023,Elec- Residential,N,4836,1942071,402,2023-08-01
93960,9,2023,Elec- Residential,N,4846,1814104,374,2023-09-01
93960,10,2023,Elec- Residential,N,4850,1919437,396,2023-10-01
93960,11,2023,Elec- Residential,N,4860,1986105,409,2023-11-01
93960,12,2023,Elec- Residential,N,4867,2336801,480,2023-12-01
93960,1,2024,Elec- Residential,N,4879,2300440,471,2024-01-01
93960,2,2024,Elec- Residential,N,4884,2046461,419,2024-02-01
93960,3,2024,Elec- Residential,N,4899,1972703,403,2024-03-01
93960,4,2024,Elec- Residential,N,4905,1805645,368,2024-04-01
93960,4,2024,Elec- Residential,N,4905,1805645,368,2024-04-01
93960,5,2024,Elec- Residential,N,4906,1796367,366,2024-05-01
93960,5,2024,Elec- Residential,N,4906,1796367,366,2024-05-01
93960,6,2024,Elec- Residential,N,4920,1783455,362,2024-06-01
93960,6,2024,Elec- Residential,N,4920,1783455,362,2024-06-01
93960,7,2024,Elec- Residential,N,4930,1971677,400,2024-07-01
93960,8,2024,Elec- Residential,N,4937,1923632,390,2024-08-01
93960,9,2024,Elec- Residential,N,4941,1874226,379,2024-09-01
93960,10,2024,Elec- Residential,N,4961,1969375,397,2024-10-01
93960,11,2024,Elec- Residential,N,4979,2107437,423,2024-11-01
93960,12,2024,Elec- Residential,N,4991,2342676,469,2024-12-01
93960,1,2025,Elec- Residential,N,5000,2383429,477,2025-01-01
93960,2,2025,Elec- Residential,N,4996,1966019,394,2025-02-01
93960,3,2025,Elec- Residential,N,5005,2039599,408,2025-03-01
93960,4,2025,Elec- Residential,N,5013,1763927,352,2025-04-01
93960,5,2025,Elec- Residential,N,5019,1773955,353,2025-05-01
93960,6,2025,Elec- Residential,N,5015,1704085,340,2025-06-01
93960,7,2025,Elec- Residential,N,5036,1802342,358,2025-07-01
93960,8,2025,Elec- Residential,N,5038,1917728,381,2025-08-01
93960,9,2025,Elec- Residential,N,5048,1927984,382,2025-09-01
93960,10,2025,Elec- Residential,N,5049,1867336,370,2025-10-01
93960,11,2025,Elec- Residential,N,5049,1993435,395,2025-11-01
93960,12,2025,Elec- Residential,N,5051,2294668,454,2025-12-01
93960,1,2026,Elec- Residential,N,5061,2203437,435,2026-01-01
93960,2,2026,Elec- Residential,N,5069,1916124,378,2026-02-01
93960,3,2026,Elec- Residential,N,5078,1881287,370,2026-03-01
93962,1,2020,Elec- Residential,N,270,128334,475,2020-01-01
93962,2,2020,Elec- Residential,N,269,108135,402,2020-02-01
93962,3,2020,Elec- Residential,N,270,115862,429,2020-03-01
93962,4,2020,Elec- Residential,N,269,108673,404,2020-04-01
93962,5,2020,Elec- Residential,N,269,103061,383,2020-05-01
93962,6,2020,Elec- Residential,N,271,98624,364,2020-06-01
93962,7,2020,Elec- Residential,N,270,99906,370,2020-07-01
93962,8,2020,Elec- Residential,N,268,109414,408,2020-08-01
93962,9,2020,Elec- Residential,N,269,107635,400,2020-09-01
93962,10,2020,Elec- Residential,N,268,112553,420,2020-10-01
93962,11,2020,Elec- Residential,N,270,123833,459,2020-11-01
93962,12,2020,Elec- Residential,N,271,149425,551,2020-12-01
93962,1,2021,Elec- Residential,N,270,133063,493,2021-01-01
93962,2,2021,Elec- Residential,N,270,112126,415,2021-02-01
93962,3,2021,Elec- Residential,N,268,117921,440,2021-03-01
93962,4,2021,Elec- Residential,N,272,108302,398,2021-04-01
93962,5,2021,Elec- Residential,N,271,106735,394,2021-05-01
93962,6,2021,Elec- Residential,N,272,101160,372,2021-06-01
93962,7,2021,Elec- Residential,N,271,103386,381,2021-07-01
93962,8,2021,Elec- Residential,N,272,104800,385,2021-08-01
93962,9,2021,Elec- Residential,N,271,101539,375,2021-09-01
93962,10,2021,Elec- Residential,N,271,109025,402,2021-10-01
93962,11,2021,Elec- Residential,N,270,112484,417,2021-11-01
93962,12,2021,Elec- Residential,N,272,145055,533,2021-12-01
93962,1,2022,Elec- Residential,N,272,133273,490,2022-01-01
93962,2,2022,Elec- Residential,N,273,112132,411,2022-02-01
93962,3,2022,Elec- Residential,N,271,114267,422,2022-03-01
93962,4,2022,Elec- Residential,N,272,104388,384,2022-04-01
93962,5,2022,Elec- Residential,N,271,104060,384,2022-05-01
93962,6,2022,Elec- Residential,N,271,99451,367,2022-06-01
93962,7,2022,Elec- Residential,N,269,101293,377,2022-07-01
93962,8,2022,Elec- Residential,N,271,103206,381,2022-08-01
93962,9,2022,Elec- Residential,N,269,103254,384,2022-09-01
93962,10,2022,Elec- Residential,N,268,107159,400,2022-10-01
93962,11,2022,Elec- Residential,N,271,123109,454,2022-11-01
93962,12,2022,Elec- Residential,N,270,146420,542,2022-12-01
93962,1,2023,Elec- Residential,N,271,131707,486,2023-01-01
93962,2,2023,Elec- Residential,N,271,120847,446,2023-02-01
93962,3,2023,Elec- Residential,N,271,123324,455,2023-03-01
93962,4,2023,Elec- Residential,N,272,104869,386,2023-04-01
93962,4,2023,Elec- Residential,N,272,104869,386,2023-04-01
93962,5,2023,Elec- Residential,N,272,101830,374,2023-05-01
93962,5,2023,Elec- Residential,N,272,101830,374,2023-05-01
93962,6,2023,Elec- Residential,N,272,97170,357,2023-06-01
93962,6,2023,Elec- Residential,N,272,97170,357,2023-06-01
93962,7,2023,Elec- Residential,N,272,100055,368,2023-07-01
93962,8,2023,Elec- Residential,N,272,102686,378,2023-08-01
93962,9,2023,Elec- Residential,N,272,96818,356,2023-09-01
93962,10,2023,Elec- Residential,N,272,103385,380,2023-10-01
93962,11,2023,Elec- Residential,N,271,111962,413,2023-11-01
93962,12,2023,Elec- Residential,N,271,129722,479,2023-12-01
93962,1,2024,Elec- Residential,N,270,127322,472,2024-01-01
93962,2,2024,Elec- Residential,N,271,112856,416,2024-02-01
93962,3,2024,Elec- Residential,N,272,110363,406,2024-03-01
93962,4,2024,Elec- Residential,N,272,101334,373,2024-04-01
93962,4,2024,Elec- Residential,N,272,101334,373,2024-04-01
93962,5,2024,Elec- Residential,N,270,99885,370,2024-05-01
93962,5,2024,Elec- Residential,N,270,99885,370,2024-05-01
93962,6,2024,Elec- Residential,N,268,94293,352,2024-06-01
93962,6,2024,Elec- Residential,N,268,94293,352,2024-06-01
93962,7,2024,Elec- Residential,N,270,97142,360,2024-07-01
93962,8,2024,Elec- Residential,N,270,97150,360,2024-08-01
93962,9,2024,Elec- Residential,N,271,93820,346,2024-09-01
93962,10,2024,Elec- Residential,N,271,100306,370,2024-10-01
93962,11,2024,Elec- Residential,N,271,114604,423,2024-11-01
93962,12,2024,Elec- Residential,N,270,131261,486,2024-12-01
93962,1,2025,Elec- Residential,N,271,135922,502,2025-01-01
93962,2,2025,Elec- Residential,N,271,110869,409,2025-02-01
93962,3,2025,Elec- Residential,N,270,113662,421,2025-03-01
93962,4,2025,Elec- Residential,N,272,101812,374,2025-04-01
93962,5,2025,Elec- Residential,N,273,97882,359,2025-05-01
93962,6,2025,Elec- Residential,N,273,93231,342,2025-06-01
93962,7,2025,Elec- Residential,N,273,97880,359,2025-07-01
93962,8,2025,Elec- Residential,N,270,99605,369,2025-08-01
93962,9,2025,Elec- Residential,N,270,99526,369,2025-09-01
93962,10,2025,Elec- Residential,N,271,103774,383,2025-10-01
93962,11,2025,Elec- Residential,N,271,112578,415,2025-11-01
93962,12,2025,Elec- Residential,N,269,127731,475,2025-12-01
93962,1,2026,Elec- Residential,N,271,123053,454,2026-01-01
93962,2,2026,Elec- Residential,N,271,103426,382,2026-02-01
93962,3,2026,Elec- Residential,N,269,99515,370,2026-03-01
94002,1,2020,Elec- Residential,N,10714,5178388,483,2020-01-01
94002,2,2020,Elec- Residential,N,10716,4225375,394,2020-02-01
94002,3,2020,Elec- Residential,N,10713,4779605,446,2020-03-01
94002,4,2020,Elec- Residential,N,10687,4348819,407,2020-04-01
94002,5,2020,Elec- Residential,N,10657,4193669,394,2020-05-01
94002,6,2020,Elec- Residential,N,10637,3957145,372,2020-06-01
94002,7,2020,Elec- Residential,N,10617,3910772,368,2020-07-01
94002,8,2020,Elec- Residential,N,10577,4675719,442,2020-08-01
94002,9,2020,Elec- Residential,N,10542,4574969,434,2020-09-01
94002,10,2020,Elec- Residential,N,10545,4570448,433,2020-10-01
94002,11,2020,Elec- Residential,N,10507,4884880,465,2020-11-01
94002,12,2020,Elec- Residential,N,10461,5664166,541,2020-12-01
94002,1,2021,Elec- Residential,N,10446,5420788,519,2021-01-01
94002,2,2021,Elec- Residential,N,10420,4403021,423,2021-02-01
94002,3,2021,Elec- Residential,N,10405,4625766,445,2021-03-01
94002,4,2021,Elec- Residential,N,10433,4279864,410,2021-04-01
94002,5,2021,Elec- Residential,N,10468,4162387,398,2021-05-01
94002,6,2021,Elec- Residential,N,10502,4024901,383,2021-06-01
94002,7,2021,Elec- Residential,N,10535,4001651,380,2021-07-01
94002,8,2021,Elec- Residential,N,10552,4233064,401,2021-08-01
94002,9,2021,Elec- Residential,N,10567,4166615,394,2021-09-01
94002,10,2021,Elec- Residential,N,10580,4353558,411,2021-10-01
94002,11,2021,Elec- Residential,N,10589,4480019,423,2021-11-01
94002,12,2021,Elec- Residential,N,10599,5674761,535,2021-12-01
94002,1,2022,Elec- Residential,N,10621,5379505,506,2022-01-01
94002,2,2022,Elec- Residential,N,10607,4396404,414,2022-02-01
94002,3,2022,Elec- Residential,N,10629,4529534,426,2022-03-01
94002,4,2022,Elec- Residential,N,10623,4138873,390,2022-04-01
94002,5,2022,Elec- Residential,N,10617,4111373,387,2022-05-01
94002,6,2022,Elec- Residential,N,10626,4072842,383,2022-06-01
94002,7,2022,Elec- Residential,N,10635,3935484,370,2022-07-01
94002,8,2022,Elec- Residential,N,10624,4137443,389,2022-08-01
94002,9,2022,Elec- Residential,N,10619,4432581,417,2022-09-01
94002,10,2022,Elec- Residential,N,10634,4163435,392,2022-10-01
94002,11,2022,Elec- Residential,N,10633,4870195,458,2022-11-01
94002,12,2022,Elec- Residential,N,10628,5709631,537,2022-12-01
94002,1,2023,Elec- Residential,N,10630,5447826,512,2023-01-01
94002,2,2023,Elec- Residential,N,10651,4869534,457,2023-02-01
94002,3,2023,Elec- Residential,N,10658,5149247,483,2023-03-01
94002,4,2023,Elec- Residential,N,10695,4239540,396,2023-04-01
94002,4,2023,Elec- Residential,N,10695,4239540,396,2023-04-01
94002,5,2023,Elec- Residential,N,10713,4182304,390,2023-05-01
94002,5,2023,Elec- Residential,N,10713,4182304,390,2023-05-01
94002,6,2023,Elec- Residential,N,10722,3808227,355,2023-06-01
94002,6,2023,Elec- Residential,N,10722,3808227,355,2023-06-01
94002,7,2023,Elec- Residential,N,10721,4087598,381,2023-07-01
94002,8,2023,Elec- Residential,N,10713,4358121,407,2023-08-01
